Date,Open,High,Low,Close,Profit/Loss,Trend
1999-05-06,129.58,130.9,128.95,130.26,0.68,1
1999-05-07,130.26,130.48,129.7,129.89,-0.37,0
1999-05-10,129.89,130.61,129.3,130.15,0.26,1
1999-05-11,130.15,130.4,129.5,129.59,-0.56,0
1999-05-12,129.59,129.8,128.43,128.76,-0.83,0
1999-05-13,128.76,129.97,128.8,129.94,1.18,1
1999-05-14,129.94,131.01,129.45,130.75,0.81,1
1999-05-17,130.75,131.78,130.9,131.69,0.94,1
1999-05-18,131.69,132,131.15,131.6,-0.09,0
1999-05-19,131.6,132.91,131.35,132.52,0.92,1
1999-05-20,132.52,133.15,131.75,132.22,-0.3,0
1999-05-21,132.22,132.2,130.67,131.18,-1.04,0
1999-05-24,131.18,131.35,130.15,130.49,-0.69,0
1999-05-25,130.49,130.75,129.96,130.09,-0.4,0
1999-05-26,130.09,130.05,127.41,127.78,-2.31,0
1999-05-27,127.78,128.4,125.65,125.7,-2.08,0
1999-05-28,125.7,127,125.5,126.32,0.62,1
1999-05-31,126.32,127.65,126.55,126.71,0.39,1
1999-06-01,126.71,127.05,125.8,125.96,-0.75,0
1999-06-02,125.96,126.25,124.75,125.55,-0.41,0
1999-06-03,125.55,126.42,125.3,125.6,0.05,1
1999-06-04,125.6,126.95,125,126.8,1.2,1
1999-06-07,126.8,126.92,123.9,124.2,-2.6,0
1999-06-08,124.2,126.45,124.06,124.34,0.14,1
1999-06-09,124.34,125.2,123.9,124.5,0.16,1
1999-06-10,124.5,125.9,123.15,124.58,0.08,1
1999-06-11,124.58,125.1,123.7,124.47,-0.11,0
1999-06-14,124.47,126.8,123.85,125.69,1.22,1
1999-06-15,125.69,125.85,124.9,125.48,-0.21,0
1999-06-16,125.48,125.85,123.6,124.04,-1.44,0
1999-06-17,124.04,124.4,123.06,123.24,-0.8,0
1999-06-18,123.24,125.89,122.6,125.05,1.81,1
1999-06-21,125.05,127.35,125.25,126.72,1.67,1
1999-06-22,126.72,126.6,125.3,125.61,-1.11,0
1999-06-23,125.61,126.55,125.38,125.89,0.28,1
1999-06-24,125.89,126.81,125.8,126.8,0.91,1
1999-06-25,126.8,127.85,126.55,126.64,-0.16,0
1999-06-28,126.64,126.95,125.42,125.45,-1.19,0
1999-06-29,125.45,125.8,124.75,125.14,-0.31,0
1999-06-30,125.14,125.33,124.4,125.23,0.09,1
1999-07-01,125.23,125.65,123.48,123.59,-1.64,0
1999-07-02,123.59,124.17,123.45,124.04,0.45,1
1999-07-05,124.04,125.75,123.95,125.15,1.11,1
1999-07-06,125.15,125.21,124.2,124.85,-0.3,0
1999-07-07,124.85,125.4,124.56,124.95,0.1,1
1999-07-08,124.95,125.43,124.4,125.19,0.24,1
1999-07-09,125.19,125.6,124.42,124.43,-0.76,0
1999-07-12,124.43,124.8,123.7,124.05,-0.38,0
1999-07-13,124.05,124.05,123.2,123.42,-0.63,0
1999-07-14,123.42,123.55,122.6,123.15,-0.27,0
1999-07-15,123.15,123.9,123.25,123.33,0.18,1
1999-07-16,123.33,123.66,122.92,123.36,0.03,1
1999-07-19,123.36,123.25,121.18,121.33,-2.03,0
1999-07-20,121.33,124.4,121.55,123.8,2.47,1
1999-07-21,123.8,124.81,123.7,124.33,0.53,1
1999-07-22,124.33,124.75,122.42,122.71,-1.62,0
1999-07-23,122.71,123.2,121.77,122.56,-0.15,0
1999-07-26,122.56,124.43,122.55,124.33,1.77,1
1999-07-27,124.33,124.95,123.4,123.56,-0.77,0
1999-07-28,123.56,124,122.8,123.76,0.2,1
1999-07-29,123.76,123.88,122.98,123.84,0.08,1
1999-07-30,123.84,124.05,122.39,122.63,-1.21,0
1999-08-02,122.63,122.85,121.45,122.13,-0.5,0
1999-08-03,122.13,123.6,122.2,123.21,1.08,1
1999-08-04,123.21,124.25,122.75,123.22,0.01,1
1999-08-05,123.22,123.7,122.78,122.97,-0.25,0
1999-08-06,122.97,123.57,122.65,123.46,0.49,1
1999-08-09,123.46,123.8,122.9,123.35,-0.11,0
1999-08-10,123.35,123.65,122.77,123.02,-0.33,0
1999-08-11,123.02,123.15,122.6,122.95,-0.07,0
1999-08-12,122.95,123.45,123,123.28,0.33,1
1999-08-13,123.28,123.26,122.12,122.31,-0.97,0
1999-08-16,122.31,122.55,121.11,121.22,-1.09,0
1999-08-17,121.22,121.8,119.82,119.88,-1.34,0
1999-08-18,119.88,120.15,117.74,117.9,-1.98,0
1999-08-19,117.9,118.5,116.65,118.44,0.54,1
1999-08-20,118.44,119.3,118.37,118.73,0.29,1
1999-08-23,118.73,118.8,116.96,117.04,-1.69,0
1999-08-24,117.04,117.9,116.15,116.66,-0.38,0
1999-08-25,116.66,119.7,115.52,115.82,-0.84,0
1999-08-26,115.82,116.95,115.55,116.56,0.74,1
1999-08-27,116.56,117.25,116.25,116.7,0.14,1
1999-08-30,116.7,116.65,115.65,115.82,-0.88,0
1999-08-31,115.82,116.75,114.85,115.91,0.09,1
1999-09-01,115.91,116.55,115.1,115.53,-0.38,0
1999-09-02,115.53,117.35,115,116.7,1.17,1
1999-09-03,116.7,117.85,116.46,116.8,0.1,1
1999-09-06,116.8,116.6,115.75,115.95,-0.85,0
1999-09-07,115.95,117.7,115.55,117.39,1.44,1
1999-09-08,117.39,118.4,117.1,117.68,0.29,1
1999-09-09,117.68,117.75,113.34,113.67,-4.01,0
1999-09-10,113.67,115.7,112.64,112.73,-0.94,0
1999-09-13,112.73,113.2,109.75,110.88,-1.85,0
1999-09-14,110.88,111.5,108.97,109.58,-1.3,0
1999-09-15,109.58,109.75,106.85,108.37,-1.21,0
1999-09-16,108.37,110.05,107.75,109.44,1.07,1
1999-09-17,109.44,111.7,108.9,111.34,1.9,1
1999-09-20,111.34,112.7,110.46,110.47,-0.87,0
1999-09-21,110.47,111.38,107.94,109.94,-0.53,0
1999-09-22,109.94,110.5,108.49,108.63,-1.31,0
1999-09-23,108.63,109.1,108.05,108.78,0.15,1
1999-09-24,108.78,110.5,108.56,108.81,0.03,1
1999-09-27,108.81,111.26,108.8,110.94,2.13,1
1999-09-28,110.94,112.13,110.4,111.91,0.97,1
1999-09-29,111.91,113.92,111.75,113.81,1.9,1
1999-09-30,113.81,114.05,112.15,113.52,-0.29,0
1999-10-01,113.52,113.9,112.36,112.68,-0.84,0
1999-10-04,112.68,114.08,112.1,114.07,1.39,1
1999-10-05,114.07,114.74,113.6,114.58,0.51,1
1999-10-06,114.58,115.9,113.9,114.96,0.38,1
1999-10-07,114.96,115.67,114.65,115.07,0.11,1
1999-10-08,115.07,115.6,113.82,114,-1.07,0
1999-10-11,114,114.2,113.15,113.65,-0.35,0
1999-10-12,113.65,114.41,113.05,114.39,0.74,1
1999-10-13,114.39,116.48,114.1,114.97,0.58,1
1999-10-14,114.97,116,114.88,115.78,0.81,1
1999-10-15,115.78,116,114.61,114.74,-1.04,0
1999-10-18,114.74,115.2,113.7,113.94,-0.8,0
1999-10-19,113.94,114.53,113.87,114.04,0.1,1
1999-10-20,114.04,115.15,113.87,114.39,0.35,1
1999-10-21,114.39,114.83,114.15,114.56,0.17,1
1999-10-22,114.56,114.8,112.71,113.08,-1.48,0
1999-10-25,113.08,113.5,112.25,112.3,-0.78,0
1999-10-26,112.3,112.7,110.64,110.83,-1.47,0
1999-10-27,110.83,111.05,109.12,109.62,-1.21,0
1999-10-28,109.62,110.82,109.1,110.6,0.98,1
1999-10-29,110.6,110.95,108.94,109.85,-0.75,0
1999-11-01,109.85,110.6,109.28,109.49,-0.36,0
1999-11-02,109.49,110.7,109.19,109.54,0.05,1
1999-11-03,109.54,110.29,108.75,109.95,0.41,1
1999-11-04,109.95,110.6,108.22,109.69,-0.26,0
1999-11-05,109.69,110.94,108.6,110.48,0.79,1
1999-11-08,110.48,111.15,109.48,109.23,-1.25,0
1999-11-09,109.23,109.64,108.91,109.09,-0.14,0
1999-11-10,109.09,109.5,108.9,109.27,0.18,1
1999-11-11,109.27,109.9,109,109.26,-0.01,0
1999-11-12,109.26,109.3,108.25,108.53,-0.73,0
1999-11-15,108.53,108.8,107.94,108.23,-0.3,0
1999-11-16,108.23,109.6,108.2,109.33,1.1,1
1999-11-17,109.33,110.25,108.9,109.71,0.38,1
1999-11-18,109.71,110.4,108.65,109.05,-0.66,0
1999-11-19,109.05,109.71,108.94,109.6,0.55,1
1999-11-22,109.6,109.8,107.97,108.12,-1.48,0
1999-11-23,108.12,108.15,106.8,106.99,-1.13,0
1999-11-24,106.99,107.5,106.22,106.26,-0.73,0
1999-11-25,106.26,106.8,106,106.28,0.02,1
1999-11-26,106.28,106.55,102.47,103.3,-2.98,0
1999-11-29,103.3,105.75,102.28,103.29,-0.01,0
1999-11-30,103.29,104,102.24,102.77,-0.52,0
1999-12-01,102.77,103.75,102.86,103.58,0.81,1
1999-12-02,103.58,103.6,102.84,102.91,-0.67,0
1999-12-03,102.91,102.95,102.18,102.93,0.02,1
1999-12-06,102.93,105.81,102.1,105.33,2.4,1
1999-12-07,105.33,106.2,104.43,104.87,-0.46,0
1999-12-08,104.87,105.86,104.9,105.71,0.84,1
1999-12-09,105.71,106,103.88,104.59,-1.12,0
1999-12-10,104.59,104.85,103.46,103.54,-1.05,0
1999-12-13,103.54,104.69,103.65,104.63,1.09,1
1999-12-14,104.63,104.6,103.7,104.08,-0.55,0
1999-12-15,104.08,104.53,103.6,104.42,0.34,1
1999-12-16,104.42,104.96,103.35,104.78,0.36,1
1999-12-17,104.78,105.5,103.85,104,-0.78,0
1999-12-20,104,104.2,103.26,103.65,-0.35,0
1999-12-21,103.65,104,102.8,103.06,-0.59,0
1999-12-22,103.06,103.3,102.19,102.59,-0.47,0
1999-12-23,102.59,103.67,102.1,103.25,0.66,1
1999-12-24,103.25,104.6,103.4,104.2,0.95,1
1999-12-27,104.2,104.4,103.1,103.54,-0.66,0
1999-12-28,103.54,103.98,102.52,102.98,-0.56,0
1999-12-29,102.98,103.3,102.23,102.74,-0.24,0
1999-12-30,102.74,103.45,102.4,103.4,0.66,1
1999-12-31,103.4,103.46,102.78,103.32,-0.08,0
2000-01-03,103.32,104.37,102.16,104.3,0.98,1
2000-01-04,104.3,106.55,103.9,106.35,2.05,1
2000-01-05,106.35,107.73,105.8,107.7,1.35,1
2000-01-06,107.7,109.25,107.3,108.62,0.92,1
2000-01-07,108.62,108.94,107.82,108.23,-0.39,0
2000-01-10,108.23,108.25,106.8,107.84,-0.39,0
2000-01-11,107.84,109.65,107.8,109.37,1.53,1
2000-01-12,109.37,109.4,108.51,109.23,-0.14,0
2000-01-13,109.23,109.2,108.5,108.88,-0.35,0
2000-01-14,108.88,108.3,107.07,107.22,-1.66,0
2000-01-17,107.22,107.2,105.53,106.14,-1.08,0
2000-01-18,106.14,106.97,105.95,106.95,0.81,1
2000-01-19,106.95,107.05,106.36,106.62,-0.33,0
2000-01-20,106.62,107.34,106.15,107.02,0.4,1
2000-01-21,107.02,107.25,105.16,105.82,-1.2,0
2000-01-24,105.82,106.14,105.05,106.05,0.23,1
2000-01-25,106.05,106.85,105.72,106.07,0.02,1
2000-01-26,106.07,106.4,105.56,105.86,-0.21,0
2000-01-27,105.86,106,103.48,103.67,-2.19,0
2000-01-28,103.67,104.78,103.29,104.62,0.95,1
2000-01-31,104.62,105.04,103.8,104.19,-0.43,0
2000-02-01,104.19,105.31,103.8,104.94,0.75,1
2000-02-02,104.94,106.14,104.7,105.6,0.66,1
2000-02-03,105.6,106.93,104.95,106.65,1.05,1
2000-02-04,106.65,106.75,104.83,105.41,-1.24,0
2000-02-07,105.41,106.75,105.3,106.61,1.2,1
2000-02-08,106.61,108.37,106.6,107.79,1.18,1
2000-02-09,107.79,108.48,107.2,108.27,0.48,1
2000-02-10,108.27,108.35,106.83,107.4,-0.87,0
2000-02-11,107.4,108.05,107.07,107.45,0.05,1
2000-02-14,107.45,107.6,106.29,106.75,-0.7,0
2000-02-15,106.75,107.2,106.13,107.08,0.33,1
2000-02-16,107.08,108.02,106.7,107.93,0.85,1
2000-02-17,107.93,109.62,107.8,109.3,1.37,1
2000-02-18,109.3,109.8,108.89,109.25,-0.05,0
2000-02-21,109.25,110.02,108.85,109.9,0.65,1
2000-02-22,109.9,111.83,109.75,111.27,1.37,1
2000-02-23,111.27,111.88,110.75,111.64,0.37,1
2000-02-24,111.64,112,109.46,110.41,-1.23,0
2000-02-25,110.41,110.65,107.14,107.31,-3.1,0
2000-02-28,107.31,107.5,102.2,106.17,-1.14,0
2000-02-29,106.17,108.65,105.94,106.42,0.25,1
2000-03-01,106.42,106.4,103.53,104.34,-2.08,0
2000-03-02,104.34,105.15,103.22,104.1,-0.24,0
2000-03-03,104.1,104.55,103.25,103.74,-0.36,0
2000-03-06,103.74,103.7,102.6,103.14,-0.6,0
2000-03-07,103.14,103.6,101.01,101.59,-1.55,0
2000-03-08,101.59,103.15,101.55,102.89,1.3,1
2000-03-09,102.89,103.4,102.15,103.11,0.22,1
2000-03-10,103.11,103.2,101.94,102.25,-0.86,0
2000-03-13,102.25,102.7,101.41,101.85,-0.4,0
2000-03-14,101.85,102.1,100.57,101.6,-0.25,0
2000-03-15,101.6,102.9,101.3,102.2,0.6,1
2000-03-16,102.2,102.9,101.63,102.54,0.34,1
2000-03-17,102.54,103.84,102.05,103.77,1.23,1
2000-03-20,103.77,104,103.11,103.46,-0.31,0
2000-03-21,103.46,103.9,103.1,103.22,-0.24,0
2000-03-22,103.22,103,102.2,102.65,-0.57,0
2000-03-23,102.65,104.5,102.8,104.37,1.72,1
2000-03-24,104.37,104.95,103.5,104.33,-0.04,0
2000-03-27,104.33,104.6,102.9,103.06,-1.27,0
2000-03-28,103.06,103.35,101.51,101.79,-1.27,0
2000-03-29,101.79,101.8,100,100.38,-1.41,0
2000-03-30,100.38,101.47,100.03,101.39,1.01,1
2000-03-31,101.39,102.5,97.52,97.75,-3.64,0
2000-04-03,97.75,100.7,98.3,100.44,2.69,1
2000-04-04,100.44,101.84,100.15,101.04,0.6,1
2000-04-05,101.04,102,100.92,101,-0.04,0
2000-04-06,101,101.26,100.16,100.6,-0.4,0
2000-04-07,100.6,101.27,100.15,100.65,0.05,1
2000-04-10,100.65,102.52,100.5,102.37,1.72,1
2000-04-11,102.37,103.15,102.3,102.69,0.32,1
2000-04-12,102.69,102.6,100.61,101.21,-1.48,0
2000-04-13,101.21,101.6,100.61,100.99,-0.22,0
2000-04-14,100.99,101.33,99.99,100.56,-0.43,0
2000-04-17,100.56,101.55,99.1,99.43,-1.13,0
2000-04-18,99.43,99.6,98.7,99.23,-0.2,0
2000-04-19,99.23,99.5,98.06,98.45,-0.78,0
2000-04-20,98.45,99.18,98.15,99.14,0.69,1
2000-04-21,99.14,99.4,98.77,99.19,0.05,1
2000-04-24,99.19,99.45,98.95,99.37,0.18,1
2000-04-25,99.37,99.35,97.12,97.34,-2.03,0
2000-04-26,97.34,98.43,96.95,98.15,0.81,1
2000-04-27,98.15,98.3,96.42,96.85,-1.3,0
2000-04-28,96.85,98.63,96.6,98.52,1.67,1
2000-05-01,98.52,99.93,97.98,99.8,1.28,1
2000-05-02,99.8,99.8,98,98.49,-1.31,0
2000-05-03,98.49,98.8,96.82,97.68,-0.81,0
2000-05-04,97.68,97.75,96.12,96.25,-1.43,0
2000-05-05,96.25,97.58,95.7,97.48,1.23,1
2000-05-08,97.48,98.45,96.77,97.76,0.28,1
2000-05-09,97.76,99.41,97.3,99.26,1.5,1
2000-05-10,99.26,99.92,98.7,99.5,0.24,1
2000-05-11,99.5,99.91,97.54,97.63,-1.87,0
2000-05-12,97.63,100.08,97.05,99.6,1.97,1
2000-05-15,99.6,100.4,99.5,99.94,0.34,1
2000-05-16,99.94,99.5,98.4,98.84,-1.1,0
2000-05-17,98.84,98.95,97.33,97.93,-0.91,0
2000-05-18,97.93,97.8,96.89,97.16,-0.77,0
2000-05-19,97.16,97.35,94.89,96.02,-1.14,0
2000-05-22,96.02,97.22,95.8,96.86,0.84,1
2000-05-23,96.86,97.7,96.25,96.58,-0.28,0
2000-05-24,96.58,98.25,96.35,97.78,1.2,1
2000-05-25,97.78,98.09,96.75,98.07,0.29,1
2000-05-26,98.07,99.95,97.95,99.62,1.55,1
2000-05-29,99.62,99.9,99.15,99.37,-0.25,0
2000-05-30,99.37,100.3,98.8,99.29,-0.08,0
2000-05-31,99.29,101.02,98.9,100.81,1.52,1
2000-06-01,100.81,101.9,100.8,101.24,0.43,1
2000-06-02,101.24,102.46,100.8,102.05,0.81,1
2000-06-05,102.05,102.3,101.13,102.15,0.1,1
2000-06-06,102.15,102.09,100.82,100.87,-1.28,0
2000-06-07,100.87,101.82,100.6,101.41,0.54,1
2000-06-08,101.41,102.45,100.78,101.56,0.15,1
2000-06-09,101.56,102.05,101.04,101.89,0.33,1
2000-06-12,101.89,101.97,101.3,101.78,-0.11,0
2000-06-13,101.78,102.78,101.7,102.7,0.92,1
2000-06-14,102.7,102.85,102.01,102.5,-0.2,0
2000-06-15,102.5,102.3,100.96,101.65,-0.85,0
2000-06-16,101.65,102.62,101,102.54,0.89,1
2000-06-19,102.54,103.75,101.16,101.42,-1.12,0
2000-06-20,101.42,101.45,100.45,100.99,-0.43,0
2000-06-21,100.99,100.65,99.47,99.75,-1.24,0
2000-06-22,99.75,99.85,97.49,97.92,-1.83,0
2000-06-23,97.92,98.3,97.55,98,0.08,1
2000-06-26,98,99.32,97.1,99.18,1.18,1
2000-06-27,99.18,99.7,98.75,99.65,0.47,1
2000-06-28,99.65,99.9,99.25,99.55,-0.1,0
2000-06-29,99.55,100.04,98.65,100.01,0.46,1
2000-06-30,100.01,101.74,100,100.95,0.94,1
2000-07-03,100.95,101.5,100.23,100.4,-0.55,0
2000-07-04,100.4,101.13,100.05,100.06,-0.34,0
2000-07-05,100.06,102.43,100.7,102.07,2.01,1
2000-07-06,102.07,102.79,101.8,102.15,0.08,1
2000-07-07,102.15,102.59,101.57,102.15,0,2
2000-07-10,102.15,102.45,101.75,102.29,0.14,1
2000-07-11,102.29,102.3,101.48,101.93,-0.36,0
2000-07-12,101.93,102.67,101.69,102.05,0.12,1
2000-07-13,102.05,102,100.05,101.35,-0.7,0
2000-07-14,101.35,101.4,100.58,101.2,-0.15,0
2000-07-17,101.2,101.98,100.65,101.4,0.2,1
2000-07-18,101.4,101.25,100.03,100.38,-1.02,0
2000-07-19,100.38,100.2,99.29,99.98,-0.4,0
2000-07-20,99.98,100.46,99.4,100.43,0.45,1
2000-07-21,100.43,102.08,100.15,102.01,1.58,1
2000-07-24,102.01,102.05,101.37,101.4,-0.61,0
2000-07-25,101.4,102.96,101.25,102.47,1.07,1
2000-07-26,102.47,103.3,102.3,102.89,0.42,1
2000-07-27,102.89,103.1,101.76,101.8,-1.09,0
2000-07-28,101.8,101.95,101,101.19,-0.61,0
2000-07-31,101.19,101.86,100.75,101.38,0.19,1
2000-08-01,101.38,101.7,99.85,99.91,-1.47,0
2000-08-02,99.91,100.05,99.2,99.45,-0.46,0
2000-08-03,99.45,99.95,97.41,99.35,-0.1,0
2000-08-04,99.35,98.66,97.55,98.52,-0.83,0
2000-08-07,98.52,99.33,98.4,99.14,0.62,1
2000-08-08,99.14,99.2,97.65,98,-1.14,0
2000-08-09,98,98.1,96.7,96.93,-1.07,0
2000-08-10,96.93,98.96,96.9,98.79,1.86,1
2000-08-11,98.79,99.42,97.89,98.2,-0.59,0
2000-08-14,98.2,99.27,97.95,99.13,0.93,1
2000-08-15,99.13,99.9,99.05,99.68,0.55,1
2000-08-16,99.68,100.21,98.43,99.48,-0.2,0
2000-08-17,99.48,99.59,98.85,99.57,0.09,1
2000-08-18,99.57,100,98.07,98.37,-1.2,0
2000-08-21,98.37,98.3,97.5,98,-0.37,0
2000-08-22,98,98,96.98,97.18,-0.82,0
2000-08-23,97.18,97.2,95.36,96.35,-0.83,0
2000-08-24,96.35,96.84,96.05,96.38,0.03,1
2000-08-25,96.38,96.88,96.05,96.52,0.14,1
2000-08-28,96.52,96.45,95.65,95.86,-0.66,0
2000-08-29,95.86,96.3,94.56,94.64,-1.22,0
2000-08-30,94.64,95.35,94.05,94.95,0.31,1
2000-08-31,94.95,95.6,94.37,94.8,-0.15,0
2000-09-01,94.8,95.35,94.4,95.18,0.38,1
2000-09-04,95.18,95.6,94.71,95.08,-0.1,0
2000-09-05,95.08,95.55,93.71,94.08,-1,0
2000-09-06,94.08,94.25,91.84,92.14,-1.94,0
2000-09-07,92.14,92.07,91,91.76,-0.38,0
2000-09-08,91.76,92.42,91.45,92.25,0.49,1
2000-09-11,92.25,92.85,90.8,91.05,-1.2,0
2000-09-12,91.05,92.96,90.8,92.23,1.18,1
2000-09-13,92.23,93.15,91.95,92.28,0.05,1
2000-09-14,92.28,93.45,91.7,93.03,0.75,1
2000-09-15,93.03,93.5,91.5,91.8,-1.23,0
2000-09-18,91.8,91.85,90.99,91.32,-0.48,0
2000-09-19,91.32,91.56,90.7,91.06,-0.26,0
2000-09-20,91.06,91.4,90.05,90.39,-0.67,0
2000-09-21,90.39,91.7,90.15,91.58,1.19,1
2000-09-22,91.58,96.2,91.5,94.98,3.4,1
2000-09-25,94.98,95.35,93.62,94.02,-0.96,0
2000-09-26,94.02,94.95,93.6,94.94,0.92,1
2000-09-27,94.94,95.7,94.28,94.79,-0.15,0
2000-09-28,94.79,95.44,94.46,94.87,0.08,1
2000-09-29,94.87,95.57,94.45,95.38,0.51,1
2000-10-02,95.38,95.98,95.4,95.62,0.24,1
2000-10-03,95.62,95.65,94.86,95.11,-0.51,0
2000-10-04,95.11,95.74,95.1,95.61,0.5,1
2000-10-05,95.61,96.02,94.83,94.86,-0.75,0
2000-10-06,94.86,95.15,94.31,94.45,-0.41,0
2000-10-09,94.45,94.9,94.35,94.48,0.03,1
2000-10-10,94.48,94.75,93.66,93.88,-0.6,0
2000-10-11,93.88,94.5,93.4,93.47,-0.41,0
2000-10-12,93.47,93.61,92.65,92.71,-0.76,0
2000-10-13,92.71,93.45,91.79,92.01,-0.7,0
2000-10-16,92.01,92.4,91.6,91.85,-0.16,0
2000-10-17,91.85,92.42,91.47,92.38,0.53,1
2000-10-18,92.38,92.65,89.59,90.27,-2.11,0
2000-10-19,90.27,91.42,90.3,91.34,1.07,1
2000-10-20,91.34,92.16,90.91,91.73,0.39,1
2000-10-23,91.73,91.75,90.42,90.46,-1.27,0
2000-10-24,90.46,91,90.19,90.38,-0.08,0
2000-10-25,90.38,90.65,89.01,89.51,-0.87,0
2000-10-26,89.51,90.15,88.95,89.83,0.32,1
2000-10-27,89.83,91.63,89.75,91.21,1.38,1
